filename,angle,speed,left,right
/Users/alexbautistaramos/Downloads/images/image_45825.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_45850.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_45875.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_45900.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_45925.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_45950.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_45975.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46000.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46025.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46050.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46075.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46100.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46125.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46150.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46175.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46200.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46225.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46250.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46275.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46300.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46325.png,-0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46350.png,0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_46375.png,0.045,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_46400.png,0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46425.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46450.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46475.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46500.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46525.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46550.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46575.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46600.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46625.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46650.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46675.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46700.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46725.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46750.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46775.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46800.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46825.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46850.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46875.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46900.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46925.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46950.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_46975.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47000.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47025.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47050.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47075.png,-0.05,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47100.png,-0.115,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47125.png,-0.115,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47150.png,-0.115,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47175.png,-0.115,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47200.png,-0.115,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47225.png,-0.115,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47250.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47275.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47300.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47325.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47350.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47375.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47400.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47425.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47450.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47475.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47500.png,-0.03,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47525.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47550.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47575.png,-0.065,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47600.png,-0.135,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47625.png,-0.135,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47650.png,-0.135,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47675.png,-0.135,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47700.png,-0.135,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_47725.png,-0.11,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47750.png,-0.095,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47775.png,-0.095,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47800.png,-0.095,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47825.png,-0.05,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47850.png,-0.05,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47875.png,-0.05,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47900.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47925.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47950.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_47975.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48000.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48025.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48050.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48075.png,0.0,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48100.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48125.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48150.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48175.png,0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48200.png,0.09,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48225.png,0.09,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48250.png,0.09,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48275.png,0.09,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48300.png,0.09,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48325.png,0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48350.png,0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48375.png,0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48400.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48425.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48450.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48475.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48500.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48525.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48550.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48575.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48600.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48625.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48650.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48675.png,-0.02,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_48700.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48725.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48750.png,0.07,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48775.png,0.085,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48800.png,0.085,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48825.png,0.085,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48850.png,0.085,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48875.png,0.085,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48900.png,0.14,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48925.png,0.14,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48950.png,0.14,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_48975.png,0.14,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49000.png,0.14,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49025.png,0.14,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49050.png,0.14,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49075.png,0.14,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49100.png,0.14,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49125.png,0.115,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49150.png,0.085,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49175.png,0.085,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49200.png,0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49225.png,0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49250.png,0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49275.png,0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49300.png,0.005,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49325.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49350.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49375.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49400.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49425.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49450.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49475.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49500.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49525.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49550.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49575.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49600.png,-0.04,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49625.png,-0.04,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49650.png,-0.04,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49675.png,-0.04,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49700.png,-0.04,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49725.png,-0.04,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49750.png,-0.04,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49775.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49800.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49825.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49850.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49875.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_49900.png,-0.055,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49925.png,-0.055,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49950.png,-0.075,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_49975.png,-0.095,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50000.png,-0.095,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50025.png,-0.095,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50050.png,-0.135,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50075.png,-0.135,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50100.png,-0.135,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50125.png,-0.075,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50150.png,-0.075,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50175.png,-0.075,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50200.png,-0.075,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50225.png,-0.075,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50250.png,-0.075,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50275.png,-0.075,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50300.png,-0.075,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50325.png,-0.075,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50350.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50375.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50400.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50425.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50450.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50475.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50500.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50525.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50550.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50575.png,-0.07,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50600.png,-0.08,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50625.png,-0.08,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50650.png,-0.08,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50675.png,-0.08,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50700.png,-0.145,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50725.png,-0.145,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50750.png,-0.145,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_50775.png,-0.095,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50800.png,-0.095,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50825.png,-0.095,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50850.png,-0.07,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50875.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50900.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50925.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50950.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_50975.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51000.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51025.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51050.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51075.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51100.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51125.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51150.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51175.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51200.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51225.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51250.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51275.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51300.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51325.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51350.png,-0.055,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51375.png,-0.025,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51400.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51425.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51450.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51475.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51500.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51525.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51550.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51575.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51600.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51625.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51650.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51675.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51700.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51725.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51750.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51775.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51800.png,-0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51825.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51850.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51875.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51900.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51925.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51950.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_51975.png,0.03,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52000.png,0.0,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52025.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52050.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52075.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52100.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52125.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52150.png,-0.035,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52175.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52200.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52225.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52250.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52275.png,0.01,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52300.png,0.07,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52325.png,0.085,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52350.png,0.125,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52375.png,0.14,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52400.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52425.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52450.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52475.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52500.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52525.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52550.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52575.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52600.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52625.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52650.png,0.195,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_52675.png,0.155,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52700.png,0.15,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52725.png,0.1,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52750.png,0.04,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52775.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52800.png,-0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52825.png,-0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52850.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52875.png,-0.16,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52900.png,-0.195,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52925.png,-0.195,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52950.png,-0.195,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_52975.png,-0.195,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53000.png,-0.135,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53025.png,-0.135,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53050.png,-0.135,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53075.png,-0.09,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53100.png,-0.09,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53125.png,-0.09,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53150.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53175.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53200.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53225.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53250.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53275.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53300.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53325.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53350.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53375.png,-0.005,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53400.png,-0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53425.png,-0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53450.png,-0.045,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53475.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53500.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53525.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53550.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53575.png,-0.09,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53600.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53625.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53650.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53675.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53700.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53725.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53750.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53775.png,-0.035,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53800.png,0.015,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53825.png,0.015,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53850.png,0.015,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_53875.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53900.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53925.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53950.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_53975.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54000.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54025.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54050.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54075.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54100.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54125.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54150.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54175.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54200.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54225.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54250.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54275.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54300.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54325.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54350.png,0.02,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54375.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54400.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54425.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54450.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54475.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54500.png,-0.025,25.0,1,0
/Users/alexbautistaramos/Downloads/images/image_54525.png,-0.015,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54550.png,0.015,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54575.png,0.015,25.0,0,1
/Users/alexbautistaramos/Downloads/images/image_54600.png,0.015,25.0,0,1
